Entrez_Gene_Id,Entrez_Gene_Id,Entrez_Gene_Id,TCGA-AA-3664-01,TCGA-AA-3715-01,TCGA-AA-A01P-01,TCGA-AA-A022-01,TCGA-AA-A02R-01
116986,116986,116986,-1.0274,2.3532,0.8322,0.6618,0.5516
116988,116988,116988,-1.1187,1.3369,0.1114,0.4404,1.0733
119016,119016,119016,1.3096,0.5759,0.4285,1.1183,-0.7303
729092,729092,729092,1.2975,0.1871,0.046,1.1682,-0.8109
414189,414189,414189,1.2494,0.6429,0.1086,0.8188,-0.4572
653268,653268,653268,1.0784,0.7631,-0.1046,1.1042,-0.0284
728404,728404,728404,1.0443,0.4377,-0.1279,0.8313,-0.5264
123624,123624,123624,,,0.1945,,
79841,79841,79841,0.4625,1.2483,-0.0666,1.339,0.5159
340351,340351,340351,-1.4505,-2.5296,-0.4113,-0.0043,-1.2872
84871,84871,84871,-0.281,-1.5514,-1.5514,-1.3716,-1.5514
60509,60509,60509,-1.5081,0.813,-1.871,-0.086,0.854
177,177,177,0.1186,0.743,0.7637,0.6029,-0.4073
3267,3267,3267,-1.0978,-1.195,-1.3541,-0.8276,-1.2959
3268,3268,3268,-0.2896,-1.6142,0.7775,-1.4889,-2.6282
55109,55109,55109,0.9648,-1.3972,0.5931,-0.8531,-0.4127
55750,55750,55750,-0.0815,-1.909,-0.7998,-2.8264,-5.2984
178,178,178,1.4809,-0.8379,-0.4429,-0.5183,0.7334
79814,79814,79814,0.6258,-1.6048,-2.1696,-1.1484,0.6202
10554,10554,10554,-1.4693,1.8491,-0.3095,0.9076,-0.5058
10555,10555,10555,-1.45,0.8345,-0.1247,1.8624,-0.35
56894,56894,56894,-0.8116,1.27,0.6476,-0.7507,0.8548
56895,56895,56895,0.9133,1.3657,0.3759,-0.3476,-1.0362
55326,55326,55326,1.5447,-0.9409,-0.4558,-1.0656,-0.2254
137964,137964,137964,0.3885,0.6526,0.055,0.3958,0.0472
84803,84803,84803,-0.1083,1.332,-0.6377,-0.8428,0.339
123688,123688,123688,1.9275,-1.1452,-1.1892,-0.9887,-0.3716
8540,8540,8540,1.0095,-1.92,-0.2079,-1.2348,0.3154
10551,10551,10551,1.5208,-0.1805,0.8072,0.6049,0.108
155465,155465,155465,1.1388,-1.1629,0.8937,-0.3021,0.0433
375790,375790,375790,-0.4552,0.3384,2.1413,1.725,2.4298
181,181,181,0.7071,1.5262,-1.3683,-1.3683,0.9459
183,183,183,-0.5278,-1.0368,-1.0348,-0.0569,-0.8914
23287,23287,23287,0.835,-1.5313,-1.0977,1.1753,0.972
185,185,185,-1.6854,0.2196,1.2821,-1.1402,-1.6854
186,186,186,,,-1.3659,,
57085,57085,57085,-0.0636,2.2797,1.7508,1.5615,0.6187
189,189,189,-0.7577,-0.0092,-2.2881,-2.1419,-2.2881
64902,64902,64902,,,-1.3184,,
64850,64850,64850,,,-0.9832,,
85007,85007,85007,0.6816,1.3606,0.0728,1.5663,-0.1065
25909,25909,25909,1.5513,-2.5452,-0.1129,-0.5773,0.5384
191,191,191,-0.8362,0.1128,-1.3525,-2.0637,-0.4804
10768,10768,10768,0.5739,-0.6822,0.0017,-1.2588,0.7013
23382,23382,23382,0.2998,-1.2173,1.0685,0.5262,-0.4626
27245,27245,27245,0.5136,1.8275,0.3912,0.2499,-0.0903
54806,54806,54806,1.8618,-1.8759,-0.5783,-0.0312,-0.6603
113146,113146,113146,-0.3014,2.0266,2.2511,0.6959,1.2517
79026,79026,79026,-0.0459,-0.2116,1.3418,0.2612,0.7729
196,196,196,2.2737,-0.4135,0.5332,-1.6861,0.0741
57491,57491,57491,1.1669,0.792,-0.1531,3.0214,-0.1535
10598,10598,10598,-2.3064,0.2146,0.3249,0.2295,0.5376
130872,130872,130872,2.0232,0.0262,-0.4126,0.2759,-0.6193
197,197,197,-1.3113,0.3575,-0.5082,-1.3113,-1.3113
51327,51327,51327,,,-2.4623,,
57379,57379,57379,,,-1.1475,,
64853,64853,64853,1.2488,-0.5745,1.4493,0.6879,1.7592
199,199,199,-0.5472,0.0394,1.7524,0.5411,1.0648
83543,83543,83543,1.4793,1.6064,1.0353,2.3064,1.6025
9131,9131,9131,-0.2392,-2.2044,-1.0283,0.4921,-0.1284
84883,84883,84883,-0.8705,1.5854,-1.2018,0.8999,0.1232
150209,150209,150209,-0.0206,-1.8924,-3.5511,-0.8083,-2.0676
51390,51390,51390,-0.7689,0.2103,-0.7059,-0.3971,-1.8944
202,202,202,0.8191,-2.1953,-0.3966,0.6987,1.0459
55057,55057,55057,-0.0849,-0.078,0.6879,-1.2597,-2.2628
9447,9447,9447,-0.0538,1.0245,1.6211,2.2705,2.7534
9255,9255,9255,1.3175,-2.3357,-0.5269,-1.2957,-1.5201
7965,7965,7965,0.2241,0.2252,-0.5821,-0.8509,-1.435
9049,9049,9049,-2.1658,1.8468,0.9267,-0.0122,-0.9239
23746,23746,23746,,,1.442,,
326,326,326,-1.2454,-1.2454,-0.3414,-0.8802,-0.9858
55966,55966,55966,1.6854,-0.2687,0.5147,-0.3834,-1.8176
203,203,203,-1.2966,0.0654,0.4036,0.5455,-1.0141
204,204,204,-0.4138,-0.4682,0.156,-0.9775,-0.1759
50808,50808,50808,1.0158,-3.3944,-1.1827,0.4888,-0.717
205,205,205,-0.0124,-1.0133,-0.2468,-0.4991,-1.4333
26289,26289,26289,0.1111,0.9783,0.5045,-1.0218,-1.8742
122481,122481,122481,0.1426,0.7655,-0.1505,0.754,0.2261
11216,11216,11216,1.1421,0.5897,0.5553,-0.8273,0.3412
11215,11215,11215,1.5431,-2.1193,-0.628,-0.8534,-0.5102
9590,9590,9590,-0.4601,-0.2635,0.7019,0.2333,-0.085
11214,11214,11214,0.3637,0.3808,0.6845,0.3232,-0.154
158798,158798,158798,-1.2702,-1.2702,1.4402,-1.2702,-0.0927
8165,8165,8165,-0.8671,-1.6574,-1.7618,-0.9354,-0.5818
445815,445815,445815,0.2273,-0.7256,0.5095,-0.2329,0.5008
10566,10566,10566,-1.8966,2.3874,0.0283,1.5343,0.1087
8852,8852,8852,,,-1.1896,,
9495,9495,9495,1.6466,0.3377,0.5066,0.5961,-0.2593
9472,9472,9472,0.7174,-1.0208,0.8591,-1.3932,-0.605
9465,9465,9465,1.3992,-2.0414,-0.4441,-1.2698,-0.549
10270,10270,10270,0.6096,0.5552,-0.2542,0.581,-0.0879
26993,26993,26993,-1.4444,0.6254,-0.7294,0.884,-0.1938
10142,10142,10142,0.6014,-2.2539,0.0133,0.8473,-0.0558
221264,221264,221264,0.1171,-2.5011,-1.01,-1.6798,-2.4725
79647,79647,79647,0.9016,-1.2258,-0.4045,0.0866,-0.2304
55122,55122,55122,-0.4254,-0.5549,0.5241,-0.2071,0.55
80709,80709,80709,-0.8097,0.4689,0.4973,1.573,0.2374
254268,254268,254268,-2.0791,-2.0791,-1.6174,-2.0791,-2.0791
10327,10327,10327,-1.0601,1.0684,0.8753,0.0298,0.4649
57016,57016,57016,-0.3751,-1.5673,-3.023,-0.6697,-1.2164
231,231,231,-1.2316,0.6356,0.7404,1.207,0.0661
441282,441282,441282,-0.4415,-0.2178,-1.5323,-1.5323,-1.1558
1645,1645,1645,-0.6485,-0.1357,-1.1973,0.827,-2.16
1646,1646,1646,-0.5225,-0.3481,-1.5094,0.323,-2.4217
8644,8644,8644,-1.4849,-0.5214,-0.286,-0.0872,-2.5336
1109,1109,1109,-1.2202,-0.0389,-0.0638,0.25,-1.7163
340811,340811,340811,,,-0.6449,,
6718,6718,6718,,,-1.5383,,
83592,83592,83592,-0.1347,-1.5213,0.7356,-2.0128,0.7224
8574,8574,8574,-0.1423,0.8474,-0.2501,-0.3208,1.3532
22977,22977,22977,-0.1204,0.2038,0.2379,-0.6127,0.6279
246181,246181,246181,0.4416,1.098,0.0549,0.1605,-0.1061
207,207,207,-0.4572,2.4067,0.7868,1.3707,-0.1972
84335,84335,84335,-1.4384,1.236,-0.1179,1.0142,0.2531
208,208,208,-1.1257,1.2092,-0.7599,-0.4957,0.3093
10000,10000,10000,-0.2694,0.428,1.0255,-0.1979,0.8987
64400,64400,64400,-0.1044,-1.0354,-0.0218,-0.6836,-0.0388
210,210,210,-1.2523,0.0759,0.0154,0.8926,-2.0992
211,211,211,-0.2786,0.5006,2.2424,0.9988,-0.5356
212,212,212,0.0327,-1.1837,-1.1837,-1.1837,-1.1837
213,213,213,-0.5759,-0.062,-0.612,-0.3818,-0.8702
214,214,214,1.1348,1.3529,0.9978,0.4148,-0.0606
126133,126133,126133,0.3901,1.5094,1.4453,0.3486,1.4625
5832,5832,5832,-0.9794,-2.421,-1.6304,-1.2162,-0.6194
216,216,216,0.6222,0.2547,0.8164,-1.5409,-0.7775
8854,8854,8854,0.0866,-0.2414,-1.275,-0.7458,-1.1486
220,220,220,-0.631,1.4527,0.4786,-0.3227,1.0662
219,219,219,-0.4463,-1.3633,-1.0353,-0.761,-0.2589
10840,10840,10840,0.6546,1.5666,0.4626,0.3869,-0.2185
160428,160428,160428,-0.8598,1.8726,0.9454,-0.6449,-0.1111
217,217,217,-0.899,-1.0496,-0.563,-0.1705,1.1478
218,218,218,0.3864,2.4528,0.3316,0.3195,0.0207
224,224,224,0.9723,0.3639,-0.1516,0.9679,1.0425
221,221,221,-0.4725,-0.805,1.7277,0.9329,-1.4979
222,222,222,0.3213,0.2997,0.1805,-1.4815,-2.511
8659,8659,8659,-1.1869,-0.8053,-1.3443,-0.895,0.4365
7915,7915,7915,-0.2501,-1.5535,-0.0957,0.7761,2.1765
4329,4329,4329,0.0197,-0.7943,0.3327,0.4295,1.1257
501,501,501,0.4342,-0.6009,0.3802,-0.7729,-3.3557
64577,64577,64577,-1.4015,-0.3854,-0.4903,1.4022,-0.4778
223,223,223,1.2449,-0.7731,0.0079,-1.0797,0.3359
226,226,226,-0.8009,1.2479,-0.594,0.5285,0.445
229,229,229,-0.0013,-1.6897,-2.0644,1.3164,-0.8021
230,230,230,-0.0695,2.0516,-1.9172,-1.7665,0.5107
84920,84920,84920,0.7127,-0.4549,0.1699,0.4019,0.7919
144245,144245,144245,0.9308,-0.3944,0.257,-1.308,-0.7971
440138,440138,440138,-0.2244,-0.3114,-0.0345,-0.5831,-1.1645
79087,79087,79087,-1.0103,2.2031,0.7428,0.2914,-0.2633
79868,79868,79868,2.5079,-0.2221,0.4344,1.2006,-1.8524
199857,199857,199857,-0.9431,-2.552,-1.0355,-0.9958,-1.9784
56052,56052,56052,-1.553,-0.4771,-0.6891,-2.1248,-0.8227
200810,200810,200810,-1.1897,0.521,0.8079,-0.4376,-0.1226
644974,644974,644974,0.021,0.4448,-0.0829,-1.1788,-1.8729
85365,85365,85365,-0.0949,-0.5072,0.0994,1.5229,-0.2331
10195,10195,10195,-0.9574,0.6212,-0.1892,0.1,-0.4322
29880,29880,29880,-0.1892,-2.0226,-0.7943,-1.4523,-0.991
29929,29929,29929,1.151,-2.3829,-0.041,-1.3479,0.0515
79053,79053,79053,0.6833,-3.4621,0.0842,-1.9024,-0.9617
79796,79796,79796,0.3298,-1.2974,-0.3427,-0.7549,0.095
238,238,238,-0.415,-1.2737,0.5021,-1.2737,-0.3056
8846,8846,8846,0.0055,-0.8492,0.5188,0.1628,0.4264
121642,121642,121642,-0.8433,1.3022,0.2403,0.9318,1.4305
221120,221120,221120,-0.7561,-0.8735,-0.0041,0.1029,0.3561
54784,54784,54784,-1.2673,0.963,-0.2614,-0.1478,0.574
54890,54890,54890,0.9181,1.3819,0.8637,0.5112,1.845
84964,84964,84964,-0.4345,1.4549,-0.3406,0.7915,-1.5872
84266,84266,84266,-0.2384,-0.131,-0.4204,0.9657,-0.0326
91801,91801,91801,0.376,-1.9073,0.2509,-2.2087,-0.0511
55821,55821,55821,,,-2.0281,,
7840,7840,7840,0.9985,-1.6809,0.7487,0.8942,0.8715
200420,200420,200420,0.0939,-0.9298,-1.8455,1.8238,0.3341
239,239,239,1.0281,6.154,0.1333,1.2748,0.1496
242,242,242,-1.5991,2.9799,-0.9729,2.5074,1.6444
245,245,245,-1.1051,-0.1639,0.0403,1.2659,-0.4875
246,246,246,1.6407,-0.2663,-1.8268,-1.1881,-0.7082
247,247,247,-1.5715,1.1487,1.6376,0.8303,2.0932
240,240,240,0.6479,1.758,1.8831,1.0646,1.4549
241,241,241,-0.6357,2.2476,1.8864,-0.1539,0.4495
59344,59344,59344,-0.0154,3.2765,1.8062,2.5108,1.8339
248,248,248,-0.5159,-1.282,-2.2289,0.9939,-0.3743
80216,80216,80216,1.3148,-0.0864,1.5263,0.6963,-0.025
115701,115701,115701,-0.3379,0.5558,1.2625,0.1981,0.7995
57538,57538,57538,-0.5052,-0.3823,-0.0479,-0.3735,-1.155
249,249,249,-0.7152,1.1417,0.465,-0.2977,-0.9576
250,250,250,-0.4438,1.9373,0.3682,-0.6416,-1.3352
251,251,251,-0.9425,1.0621,0.267,-1.3399,-0.6835
57679,57679,57679,1.5095,-0.0629,0.4524,-0.1262,-0.1832
259173,259173,259173,0.8176,1.7438,-1.0628,0.9442,-0.4942
151254,151254,151254,0.5912,-1.7706,-1.0301,0.1269,-0.8538
130540,130540,130540,1.5536,-2.1999,0.0581,2.6217,-1.1462
65062,65062,65062,0.7616,0.1223,0.4156,0.1409,1.5356
79800,79800,79800,2.1069,-2.2359,-0.2836,-1.6754,-0.9292
8092,8092,8092,,,-1.2761,,
257,257,257,0.4418,-0.3791,-0.902,1.7132,-0.1453
60529,60529,60529,,,-1.264,,
146861,146861,146861,,,-8.0617,,
83650,83650,83650,-1.9146,-1.9146,-1.9146,1.5084,-0.8852
643664,643664,643664,,,-0.7003,,
23600,23600,23600,0.371,-2.1414,-1.2705,-2.1091,-1.7681
258,258,258,,,-0.7376,,
259,259,259,-1.1879,-0.4239,-1.7659,-0.4793,-1.0925
55626,55626,55626,-1.3802,-0.0203,-0.0361,-0.3437,0.0807
262,262,262,1.279,-2.348,0.1651,-1.6148,0.3743
144193,144193,144193,1.1188,-0.0699,-0.5831,1.5163,-0.6018
51005,51005,51005,-0.197,2.3551,0.2336,0.6367,1.5428
265,265,265,,,-1.3144,,
266,266,266,,,-1.8045,,
267,267,267,-1.8277,1.3688,-0.0786,0.3422,0.4707
268,268,268,1.5342,1.6214,1.1987,2.2374,1.2473
269,269,269,-1.6216,-1.6216,-1.6216,-1.6216,-0.9536
120425,120425,120425,0.1914,0.6701,1.1521,0.3996,0.8128
57463,57463,57463,-1.2066,0.913,0.2852,1.066,0.9884
347902,347902,347902,0.3026,1.2017,0.6265,0.4314,-0.3131
386724,386724,386724,1.0812,1.2141,0.283,2.8873,-0.264
9949,9949,9949,3.0264,-2.5095,0.1035,-2.4204,0.0064
83607,83607,83607,-0.0244,-0.7738,-1.3196,-1.1163,-1.0344
196394,196394,196394,0.5509,-0.2372,0.2371,-0.3404,-1.8186
81693,81693,81693,-0.3657,0.2288,0.6274,1.9591,1.1298
154796,154796,154796,0.6335,-1.9786,-1.7405,-0.781,-2.0782
154810,154810,154810,-0.5898,0.3812,0.8474,-0.7373,-0.1696
51421,51421,51421,-1.1914,1.988,0.4923,0.3808,1.0277
270,270,270,-1.0188,-0.0789,1.315,-0.1734,-1.3556
271,271,271,-1.1412,0.8244,-0.7228,-0.3863,-0.1403
272,272,272,1.0259,0.3382,0.2394,1.011,1.2411
273,273,273,0.6555,1.0483,-0.0603,-1.0252,-0.605
275,275,275,0.2201,-0.1204,-1.0192,-0.4796,-1.5863
401138,401138,401138,,,-1.8431,,
276,276,276,-1.6433,-1.0735,-0.0971,2.7661,-1.5297
279,279,279,-1.4234,-0.222,-0.8604,2.3155,-1.2783
280,280,280,0.113,-0.7526,-0.2976,1.808,-1.1055
155185,155185,155185,-2.0909,0.4474,1.4735,1.1953,1.3157
51321,51321,51321,0.1605,-1.4112,-0.2863,-0.4832,-1.3164
201283,201283,201283,0.839,-1.0707,0.0773,-0.6136,-1.4648
10393,10393,10393,0.4187,-1.5538,-0.1069,-0.8932,-0.493
51529,51529,51529,-1.9253,0.9439,0.1176,-0.4321,-0.4794
25847,25847,25847,-1.1147,-2.2336,0.1288,-0.8217,-1.1601
119504,119504,119504,0.3447,-0.5426,-1.0058,-1.0135,-1.7146
64682,64682,64682,-0.1568,-1.0368,-0.9644,-1.7993,0.3758
29882,29882,29882,-0.5875,1.8067,0.4771,2.7963,0.2474
29945,29945,29945,1.69,-1.8014,0.1637,-0.1138,0.1342
51433,51433,51433,-0.4782,1.156,-0.6065,0.9801,0.0809
51434,51434,51434,-0.0392,1.0094,-0.6316,-0.426,1.1554
283,283,283,-0.5695,-0.1633,0.5537,-0.4502,-1.1282
23357,23357,23357,0.1588,-0.5208,-1.2027,-1.0025,-0.5881
90806,90806,90806,2.8861,-1.6281,-0.4203,-1.0552,-0.2909
284,284,284,0.2948,0.2037,0.6143,-1.1523,-1.1429
285,285,285,0.8654,-0.0278,0.2623,-0.3315,-0.73
51378,51378,51378,,,0.1306,,
9068,9068,9068,-0.8577,0.2884,1.3826,-1.0433,-0.6458
23452,23452,23452,-1.2016,1.1694,1.7053,0.3562,0.5741
27329,27329,27329,,,-0.6436,,
51129,51129,51129,0.2304,1.7448,1.0197,0.6854,0.8885
253935,253935,253935,,,-1.574,,
83854,83854,83854,-0.683,2.0051,0.8987,0.9622,-0.1839
10218,10218,10218,-1.282,0.6869,0.4108,-1.282,-1.282
286,286,286,0.7845,2.5115,2.1578,2.7084,2.0446
287,287,287,-0.017,0.6671,0.8939,-0.5605,0.0967
288,288,288,1.0291,0.3394,0.1704,0.1519,0.7124
150709,150709,150709,0.3884,0.4803,-0.3431,-1.4704,-2.0548
348094,348094,348094,1.3327,0.7154,0.8763,1.5369,-0.7868
162282,162282,162282,0.0682,-0.9023,-0.4774,-1.6151,0.6582
51479,51479,51479,2.0217,-0.0715,1.2425,0.1828,1.7785
56172,56172,56172,-1.0276,-1.4526,-2.8439,-1.6828,-1.9056
54882,54882,54882,1.0831,-0.2968,-0.3384,0.3578,-0.3848
404734,404734,404734,-2.7293,0.4811,0.9679,0.2059,-0.9479
54467,54467,54467,1.0375,-1.8953,0.0644,-0.4262,-1.0738
255239,255239,255239,-0.3046,-0.2576,-0.638,1.5548,-1.8964
126549,126549,126549,0.0247,0.0705,-0.0124,1.421,-1.56
23141,23141,23141,2.2074,3.6934,0.6852,3.3606,3.0997
51281,51281,51281,-0.9566,0.7327,0.4564,0.7691,-0.9111
57037,57037,57037,2.1232,-1.3573,1.7549,0.5439,-0.3007
57763,57763,57763,0.9988,0.1817,0.1811,-0.1888,-1.178
55608,55608,55608,1.0196,-0.876,0.1013,0.3963,-1.4822
29123,29123,29123,-0.0275,1.2713,0.2239,0.2525,0.7151
23253,23253,23253,1.4004,-1.2706,0.9755,0.4275,0.2418
27063,27063,27063,-1.3598,2.7341,0.9376,-0.7006,-0.357
88455,88455,88455,2.0256,-0.3465,0.0823,1.7333,2.1139
124930,124930,124930,-0.3634,0.5923,-0.6173,1.1444,1.6452
81573,81573,81573,1.1897,-0.7922,-0.0002,0.3117,0.275
338692,338692,338692,-0.0558,2.0541,0.9782,1.7469,0.1929
54522,54522,54522,-0.2094,-0.5911,-0.3224,-0.1565,0.0635
26057,26057,26057,0.9796,-1.1065,-0.1467,1.1302,0.9038
138649,138649,138649,-0.644,-0.1112,-0.8644,-0.1582,-1.4803
441425,441425,441425,-2.2249,-1.4028,0.4035,-0.2997,0.4938
728747,728747,728747,-1.7767,-1.7767,-1.0333,-0.0012,0.3084
729171,729171,729171,-2.1018,-2.1018,-1.5103,-0.5976,-0.4045
118932,118932,118932,0.2867,-1.1976,0.5253,-0.7819,-1.2632
26287,26287,26287,-1.4991,-1.4991,-1.4991,-1.4991,-1.4991
200539,200539,200539,0.7408,1.4735,-1.058,1.534,0.9571
170961,170961,170961,-0.8219,-0.1217,0.623,1.8651,0.2051
22852,22852,22852,2.0523,-2.8968,-0.5371,-1.3474,-1.1027
124149,124149,124149,,,-1.4629,,
84079,84079,84079,-1.033,-0.8659,-0.5376,-0.8429,0.4332
23243,23243,23243,1.7489,0.0766,-0.1725,-0.6367,0.5836
147463,147463,147463,-1.4247,1.2888,0.1467,1.1991,1.0095
91074,91074,91074,,,-2.2867,,
374860,374860,374860,,,-1.2937,,
256006,256006,256006,,,0.0243,,
84250,84250,84250,2.3837,-0.3594,0.833,-0.7324,0.8813
341405,341405,341405,1.9194,-1.4729,-0.1726,-0.8858,-1.4729
284615,284615,284615,1.5504,0.1747,0.7135,0.8842,1.9895
340120,340120,340120,-1.0437,-1.0437,-0.5963,-1.0437,-1.0437
390616,390616,390616,,,-0.0115,,
148741,148741,148741,-1.4004,-0.4681,1.3339,0.0193,-0.292
375248,375248,375248,2.2922,-0.7192,0.1028,0.4506,0.4152
57730,57730,57730,2.3267,-0.6662,-0.4612,0.4222,0.3477
84832,84832,84832,2.3946,-0.7101,0.3426,-0.32,0.9586
353322,353322,353322,-0.2656,1.2205,0.6496,-0.1418,0.4278
51239,51239,51239,-1.1656,2.5306,0.1989,-0.0411,-0.3968
91369,91369,91369,0.7959,-0.519,0.3499,-0.4804,0.2656
338699,338699,338699,1.8984,-0.609,0.8085,1.5589,-0.3066
134548,134548,134548,0.1212,-2.1344,-1.3203,-0.1156,-0.8626
91526,91526,91526,0.1955,1.5224,0.9753,-0.7902,0.2485
339416,339416,339416,-0.7115,1.3448,-0.0501,0.4078,-1.0174
157567,157567,157567,1.1046,-3.1032,-1.2798,-1.3701,-0.3529
54851,54851,54851,1.4682,-1.9923,-0.8366,-0.0225,-1.346
57182,57182,57182,0.5602,0.8639,1.022,-0.9381,-0.6399
283373,283373,283373,0.2629,2.2974,0.0459,2.2593,2.455
79998,79998,79998,-1.9986,0.4402,0.5664,3.1997,0.7212
129138,129138,129138,-0.8579,1.25,0.4253,-0.0535,-0.179
79722,79722,79722,-1.6903,0.9793,2.5917,-1.6903,-0.3944
345079,345079,345079,-0.2989,-0.4969,-0.4577,-2.0017,-0.7553
63926,63926,63926,-0.0178,-0.7134,0.1448,-0.5566,-0.6714
65124,65124,65124,0.6057,-2.4306,-1.3445,0.6197,-1.8026
347454,347454,347454,0.8119,0.4137,1.473,1.1806,1.1149
22881,22881,22881,-1.0894,0.3755,0.2409,-0.6069,-0.7464
56311,56311,56311,,,0.395,,
122416,122416,122416,-1.3466,1.0375,-0.9047,1.2181,0.0533
23294,23294,23294,-0.1073,-1.3991,-0.6673,0.5413,0.2375
56899,56899,56899,-0.7312,-1.5472,-0.1638,1.8711,0.1439
124401,124401,124401,0.0177,0.7545,0.4349,1.0015,0.3255
257629,257629,257629,-0.6626,-3.9099,-1.7534,-2.0759,-3.2563
203286,203286,203286,0.8717,-0.9167,0.3148,0.4501,0.2466
55139,55139,55139,1.9392,-1.3579,-0.8281,1.3616,-0.4534
54443,54443,54443,1.939,-0.7317,1.0321,-3.1147,-0.3665
55129,55129,55129,-1.7911,-3.2835,-2.4411,-1.7198,-1.1029
55107,55107,55107,0.9487,2.3373,1.8223,1.1137,2.0756
57101,57101,57101,1.1848,0.8112,0.2376,0.118,-2.0973
63982,63982,63982,-1.277,-1.277,-0.5115,-0.4465,-1.277
121601,121601,121601,-1.5361,-0.7257,-0.9906,-0.7088,-1.5361
203859,203859,203859,-1.0847,-0.7189,1.268,-0.4122,-1.7487
196527,196527,196527,0.9164,0.4239,-0.0895,-0.0552,0.1003
50636,50636,50636,-0.5172,1.8209,-0.5244,0.1681,-0.7601
57719,57719,57719,0.938,2.227,0.6009,1.9181,-0.4044
338440,338440,338440,0.127,-0.4102,-2.6755,0.2812,-1.2651
8125,8125,8125,0.2105,-1.4564,0.0808,-0.9071,0.3904
10541,10541,10541,-0.5583,-1.2625,0.793,1.2575,0.0551
23520,23520,23520,-0.3801,-3.1564,-3.1564,-1.2841,0.8584
23519,23519,23519,,,-2.252,,
81611,81611,81611,1.8508,-0.9202,-0.0916,-0.9521,1.211
290,290,290,-0.5081,0.4968,-1.04,0.2343,-0.5255
84168,84168,84168,-0.5114,0.5738,0.9168,-0.0143,0.0661
118429,118429,118429,0.1735,1.7311,1.0465,1.4855,1.143
195977,195977,195977,,,-4.774,,
93550,93550,93550,0.4285,-1.2823,0.2223,-0.7053,0.7239
11199,11199,11199,,,0.9178,,
311,311,311,-1.9511,0.8592,0.7337,0.2073,0.5063
301,301,301,-0.0191,1.7788,2.424,-0.6788,-0.667
312,312,312,0.1486,-2.4225,-0.4913,-0.2307,-3.0231
302,302,302,-1.2518,2.429,1.8259,-0.1124,0.3932
303,303,303,-0.6222,2.1575,0.8558,-0.3479,0.4834
304,304,304,-0.9215,1.8702,1.7093,-0.4945,0.6552
305,305,305,-0.7362,1.2443,1.0349,-0.1754,0.8559
306,306,306,-0.6602,-0.6682,1.4168,-0.7961,-1.6239
307,307,307,0.4505,-2.5596,1.9108,-1.2131,0.4957
308,308,308,-0.6321,1.6075,1.5119,0.051,0.8633
309,309,309,-1.6915,2.0796,0.349,-0.185,0.2578
310,310,310,-0.1786,1.271,-0.1063,-1.4863,-0.969
653145,653145,653145,-0.302,3.2058,0.6326,-0.057,1.7809
728113,728113,728113,,,-0.7436,,
244,244,244,-0.1568,3.2004,3.0925,0.0952,2.1812
8416,8416,8416,-0.1009,-2.0542,-1.6822,-2.4043,-3.7056
313,313,313,-1.2946,-0.812,-0.4098,-0.5504,-0.1871
314,314,314,-0.3758,1.8213,0.1439,3.4496,-0.3727
8639,8639,8639,-0.9786,0.6982,1.0208,-0.1966,0.3639
316,316,316,-0.7225,0.6628,0.1734,-0.9927,-0.1977
344454,344454,344454,,,-2.8354,,
55435,55435,55435,0.7252,-2.0869,-0.6202,-0.8238,-0.5337
162,162,162,-0.6657,2.0845,0.6374,-0.0288,0.0431
164,164,164,0.6332,-0.9145,0.5636,0.0348,0.4373
8906,8906,8906,0.4419,1.2584,0.738,0.9149,-0.6796
8907,8907,8907,-1.9632,1.3901,0.5767,-1.5148,-0.9728
10053,10053,10053,-1.221,-0.1622,-0.3698,-0.006,-0.2164
1174,1174,1174,-0.828,0.7653,-1.1186,0.1564,-0.0312
8905,8905,8905,-0.1496,0.003,0.7795,-0.2873,0.4547
130340,130340,130340,2.0096,0.0282,1.8635,-2.0238,-0.1785
160,160,160,-1.058,1.8464,0.4884,-0.0328,-1.543
161,161,161,-0.96,2.4115,-0.2373,-0.115,-0.7403
163,163,163,-0.1787,0.6977,0.8633,-1.2926,0.151
1173,1173,1173,-1.6373,1.9877,0.7327,0.0285,0.4237
1175,1175,1175,-2.0758,2.0165,-0.0713,0.1331,-0.4174
8546,8546,8546,0.2334,-1.2429,0.171,-0.6292,-0.33
8120,8120,8120,1.3197,-0.3378,-0.5609,-0.959,-1.052
8943,8943,8943,-0.6366,0.9031,0.8164,0.4332,0.5923
26985,26985,26985,0.6436,-1.1858,0.076,-0.747,0.1073
10947,10947,10947,1.3373,1.5442,0.4265,0.528,2.1991
1176,1176,1176,0.4073,-1.1192,-0.0474,-0.3621,0.7438
10239,10239,10239,-0.7606,0.574,-0.724,2.1892,-0.8725
10717,10717,10717,0.9219,-0.3838,0.6752,-0.7072,-1.7203
23431,23431,23431,1.2219,-0.606,0.603,-0.8517,-0.2813
9179,9179,9179,-1.2536,-0.6558,-0.6556,-0.336,-0.9912
11154,11154,11154,0.5583,-1.8204,0.7627,0.4221,0.0575
317,317,317,2.7429,-1.4519,-0.3918,0.375,-0.1704
320,320,320,0.311,-1.183,-1.5637,-0.2178,-1.5178
321,321,321,-0.8065,1.6619,1.2175,0.7695,-0.3148
9546,9546,9546,-1.4095,2.2228,-0.1763,0.6479,0.7003
322,322,322,-1.2639,0.8225,0.6672,0.2849,-0.3363
54518,54518,54518,-0.2687,0.6565,1.7699,0.9604,1.0579
323,323,323,1.622,0.4268,1.0724,0.4388,1.2979
